Harrasment,2.5639506359210467
Molest,3.3142242518020892
Rape,4.297731818696454
Assault,3.667018907800882
Murder,4.4785657076482455
Suicide,1.0
Accident,1.8806196089284746
Kidnapping,3.713246363319957
Robbery,3.3666410872509673
Terrorism,5.0
